Dimension;Transcription
Accept and Confirm;yes
Accept and Confirm;yes
Accept and Confirm;yes
Accept and Confirm;yes
Accept and Confirm;yes
Accept and Confirm;yes 
Accept and Confirm;yes
Accept and Confirm;yes
Accept and Confirm;yes
Accept and Confirm;yes, ah, ok, right now i can see them
Accept and Confirm;yes, exactly
Accept and Confirm;yes, exactly that was what i was
Accept and Confirm;yes, exactly, yeah i think thatís the best way
Accept and Confirm;yes, thatís right
Accept and Confirm;yes, thatís right
Accept and Confirm;yes, thatís right, i agree, so we should probably draw it bigger so we can include more information in kind of symbols they draw.
Accept and Confirm;yes, you are connected, yes
Accept and Confirm;you can draw it
Acknowledge;ah, ok
Acknowledge;ah, ok, yeah
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly
Acknowledge;exactly,
Acknowledge;exactly, maybe this should be, i mean.
Acknowledge;exactly, yes
Acknowledge;in the four, yeah
Acknowledge;it seems so
Acknowledge;no
Acknowledge;no
Acknowledge;no
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok
Acknowledge;ok, 
Acknowledge;ok,
Acknowledge;ok,
Acknowledge;so i am, yeah exactly,
Acknowledge;so i mean, yeah thatís the problem
Acknowledge;so, thatís exactly, i guess we need it for each
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah
Acknowledge;yeah that's what i was thinking about when i said
Acknowledge;yeah yeah 
Acknowledge;yeah,
Acknowledge;yeah,
Acknowledge;yeah, 
Acknowledge;yeah,
Acknowledge;yeah,
Acknowledge;yeah, exactly
Acknowledge;yeah, exactly
Acknowledge;yeah, exactly,
Acknowledge;yeah, iíll go on
Acknowledge;yeah, thatís fine
Acknowledge;yeah, thatís fine
Acknowledge;yeah, thatís ok for me
Acknowledge;yeah, thatís right
Acknowledge;yeah, thatís right, thatís in two, requirement 2, part c, i think, yes
Acknowledge;yeah, thatís the thing, so in terms
Acknowledge;yeah, thatís what i am thinking.
Acknowledge;yeah, thatís whatís my first impression
Acknowledge;yeah, this could be a good option
Acknowledge;yeah, yeah, draw
Acknowledge;yeah, yeah, thatís fine for me too
Acknowledge;yep
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes
Acknowledge;yes 
Acknowledge;yes
Acknowledge;yes, ah, ok, right now i can see them
Acknowledge;yes, exactly
Acknowledge;yes, exactly that was what i was
Acknowledge;yes, exactly, yeah i think thatís the best way
Acknowledge;yes, thatís right
Acknowledge;yes, thatís right
Acknowledge;yes, thatís right, i agree, so we should probably draw it bigger so we can include more information in kind of symbols they draw.
Acknowledge;yes, you are connected, yes
Acknowledge;you can draw it
Agree;exactly
Agree;exactly
Agree;ok, yeah
Agree;thatís right, i agree, so we should 
Agree;yeah i mean it would be interesting because then you can create more complex pattern and so, or sequences or more than one traffic light.
Agree;yeah so then we should be able to connect them somehow.
Agree;yeah, exactly
Agree;yeah, exactly, thatís what i mean,
Agree;yeah, yeah
Apologize;i am sorry for this ugly appearance
Apologize;so i am sorry for that
Apologize;sorry
Apologize;sorry
Argue; but of course also 
Argue; if it was green before, we have to change 
Argue; if we select 
Argue; if we, first time when you draw something and then try to play 
Argue; meant that if we want to detect it automatically we have to say 
Argue;, i am not sure
Argue;ah, ok because that was something i was just wondering about, whether we should
Argue;am still not sure how to
Argue;and of course the, that i guess, that itís not something that we have to design
Argue;and so, or sequences or more than one traffic 
Argue;anyway, but that the 
Argue;because otherwise the other cars just need to wait until no more cars actually crossing the traffic light and we need to take this into account.
Argue;because otherwise this might result in a crash
Argue;because then this might result in an accident
Argue;but
Argue;but does the user need to be able to define in our simplified version?
Argue;but how should that work
Argue;but i am not sure, where
Argue;but i donít know how to easily program that kind of behavior
Argue;but i donít think it is necessary, but i mean that depends 
Argue;but i don't know that's also
Argue;but i mean a very easy way, oh but then you have to rename them
Argue;but i think it might not be very handsome for meaning for the
Argue;but if 
Argue;but of course would increase the complexity of the
Argue;but rather focus 
Argue;but that they reference each other in some way.
Argue;but thatís what i meant with my circles
Argue;but then 
Argue;but then i mean 
Argue;but then i was thinking about how to describe the sequence and 
Argue;but we probably also need to take some delay into account
Argue;can both of them be orange at the same time for example?
Argue;exactly
Argue;exactly
Argue;i am not sure
Argue;i am not sure
Argue;i am not sure how to deal with the wave her.
Argue;i didnít take it into account that it says that enters the map on a given road, so but then itís probably better to do like this at the start of the road or at the end of the road,
Argue;i donít know 
Argue;i donít know
Argue;i donít know
Argue;i donít know how to design it
Argue;i donít know, 
Argue;i donít know,
Argue;i donít know.
Argue;i donít think so,
Argue;i mean the easiest way is to just have as you said, timings
Argue;i think so because you should be able to have, you should be able to have intersections with no sensors then the intersections lights should be able to change based on the input from these sensors, so then
Argue;i was just thinking about the other possibility, whether we should design it like this: in an intersection
Argue;if the user has to use the intersection symbol then we could definitely do it like this
Argue;if we have multiple intersections and then of course
Argue;if you assign like some kind of ids or whatsoever to the traffic light then perhaps one traffic light could reference another traffic light and the theoretically. 
Argue;if you draw road here it should, you should be 
Argue;if you know it then you can take it into account
Argue;if you set, if you set the one with the arrow, if you set that one to being green 30 seconds then you know that that one the other one is up and down right
Argue;if you will start simulation
Argue;itís a simple solution but we could do it some way different like this but then we would probably need some kind of main, i donít know, main traffic light or reference point for the traffic lights so that we know, when will which one start and which one, so i mean
Argue;mean if we consider our example, i mean in some way, letís just 
Argue;no
Argue;no
Argue;no, i donít know, that doesnít matter.
Argue;o maybe i mean, thatís the thing, you just have to draw a road, because all of them should have traffic lights
Argue;ok, yeah
Argue;or do we need this for every intersection?
Argue;or down to up
Argue;or one
Argue;or other shorts what you defined with the circle, letís just say for the safe of complicity, itís like this, so then this one would be green in the beginning and by no car would be in this area, no car would be here, thatís, here we have these two nice cars
Argue;or should you be able to set like, this is car spawn, the car spawn, which spawns cars and this is like a sync where cars disappear.
Argue;perhaps this is not a very good idea to draw in this direction
Argue;perhaps we simplify draw intersections for lazy students
Argue;so basically 
Argue;so create a crash if this car would drive here
Argue;so either they should be able to use go like 20 seconds red, blablabla blablabla or depending on this senso
Argue;so i donít know
Argue;so i mean 
Argue;so if you can set how long the one that you draw an arrow to if she said this one to 20 seconds green and maybe orange or yellow, 
Argue;so maybe 
Argue;so that is i mean the easiest i guess
Argue;so then you have an intersection 
Argue;so there is no undo
Argue;so we can see what we 
Argue;so we have 
Argue;thatís right, i agree, so we should 
Argue;the question is whether we, should they put the sensors wide away or whether we should do try to find a means brake without the sensors and see whether itís a, what we achieve there
Argue;use the road symbol and also draw intersections like this then of course we would need to allow him to draw traffic light symbols in addition to that
Argue;whether you should be able to position this car spawning symbol at the beginning or whether it should be just able to detect this is the beginning of the road
Argue;which would of course require us to be able to, i donít know, either
Argue;yeah i mean it would be interesting because then you can create more complex pattern and so, or sequences or more than one traffic light.
Argue;yeah so then we should be able to connect them somehow.
Argue;yeah, exactly
Argue;yeah, exactly, thatís what i mean,
Argue;yeah, for me it doesnít matter
Argue;yeah, i am not sure,
Argue;yeah, of course we could also do it like this
Argue;yeah, yeah
Argue;you have to switch to green or to orange or red
Assumption; i guess, every road that stops
Assumption; i mean it depends on how this should be implemented later, but the idea with this point, like spawning a car here, something like this, i donít know if we have here, i mean something like this and i think iíd actually, yeah, andreas is laughing about our painting skills
Assumption; mean i think it automatically that ok here you can spawn cars and 
Assumption; meant that if we want to detect it automatically we have to say 
Assumption;, i mean this would be a simple way, although 
Assumption;, i mean, you select one of them and thatís when you hit
Assumption;an entry point
Assumption;and then they have to use the road to connect them
Assumption;assume for beginning that if a car is on the street it just goes ahead and doesnít turn right or left or whatever.
Assumption;could basically finish the road and then the system, or the system has to detect: this is the start of the road and then there is something there then and in this way you can create new cars, cause 
Assumption;course would increase the complexity of the
Assumption;i mean must still identify it as an intersection so when, if it finds
Assumption;i think with this we will satisfy the task that a roads should be allowed for both to varying length and place and different arrangements 
Assumption;i was thinking about something like, i am very drift left, something like this then, i mean another possibility would be to, iíll give it a try. 
Assumption;if you assign like some kind of ids or whatsoever to the traffic light then perhaps one traffic light could reference another traffic light and the theoretically. 
Assumption;if you draw road here it should, you should be 
Assumption;if you set, if you set the one with the arrow, if you set that one to being green 30 seconds then you know that that one the other one is up and down right
Assumption;it is the starting time and we would put something like starting time, an absolute time, to say the first, to the right hand side on the bottom for instance the first starts at zero and then we have
Assumption;it was the idea that you can draw some single street
Assumption;mean one traffic light plus 5 seconds, so that they donít have an absolute arrangement 
Assumption;of course itís about to be important in which area there is no car as i mean itís probably just a certain range where we have sensors equipped and perhaps, i will just, this other area here, perhaps it is just a certain range so where we have this sensors and if itís no car in this area then we define there is no car to crossing right now
Assumption;should be some kind of traffic light 
Assumption;so i mean one way to to do with this if you click an intersection you get like a overview of that intersection somehow some representation and then you have like.
Assumption;so letís assume the user selects like a, the traffic lights, like this one
Assumption;so we have an implicit connection between traffic light in some wa
Assumption;that needs to detect this ending and handle this properly
Assumption;that the user could forget to draw a traffic light that is needed
Assumption;that you can slide or could zoom in, zoom out, something like this, so that here on the left hand side you go to change in the some way. 
Assumption;the question is if there is a car from here. i am fighting the software a bit. so this should be a car and we put here a car and here is a car
Assumption;the start of the simulation you have to pay a certain amount
Assumption;we need to assume some kind of absolute time then to do the arrangement in some, something like this, this would be, it would be possible to do it like this
Assumption;we start at zero and then we, and then the user can say
Assumption;when this one, when this sequence is over, should we have orange afterwards as well, 
Assumption;you trigger, so if you have the same here, so this is everything you need to set,
Awareness;alright, i see it
Awareness;and then you should see,
Awareness;can i draw so, do you see what i draw now?
Awareness;can you hear me?
Awareness;did you make these dashed lines?
Awareness;do i hear myself now?
Awareness;do you see my arrow?
Awareness;i am not drawing exactly where i am pointing, so there might be some difficulties.
Awareness;i donít see anything.
Awareness;i donít think i, i donít see what you draw now.
Awareness;i mean this should be a street, or you can see what i was trying to do
Awareness;i try to outfigure so that we could see something again
Awareness;i was actually thinking about putting it to the left. 
Awareness;mh
Awareness;no, no undoing
Awareness;no, we do not see anything.
Awareness;ok, do you see me drawing?
Awareness;ok, i see it
Awareness;right now i just see the intersection with the two traffic lights and the two cars and the absolute timing.
Awareness;so right now we donít see no connection to you , i think
Awareness;so that means you canít see anything we have drawn before
Awareness;so this is what i am seeing in front of me
Awareness;so you can see what we have drawn before?
Awareness;so, we connect again.you donít see then you we no more draw.
Awareness;something like that?
Awareness;yeah
Awareness;yeah, but i think i hear myself, anyways,
Awareness;yeah, i can hear you
Awareness;yes exactly,
Awareness;yes, i see it, yes.
Awareness;yes, of course, can you see the line?
Awareness;you see my arrow?
Behavioural Decision;because ok it takes from this signal turning green it takes 20 seconds before they arrive at this intersection so and then that one should be green when the first car arrives
Behavioural Decision;could calculate kind of how long the red the other one is going to be red so if you can set how long the one that you draw an arrow to if she said this one to 20 seconds green and maybe orange or yellow, i donít know, five seconds or whatever then you know that this one is going to be if those are the only ones that you can set the green and yellow or orange then this one is automatically going to have red for 25 whatever but you can set so that you can't set but you can set this one to be 30 and 10 or
Behavioural Decision;five seconds red, five seconds is orange, twenty seconds green, not very likely, but thatís just for instance and then we could for instance say, then the traffic light to the top starts with orange after 35 seconds 
Behavioural Decision;i mean if it was green before, we have to change itís behavior.
Behavioural Decision;i mean we need some kind reference point for the time
Behavioural Decision;so we have to prevent that this car on this lane has green light and this lane at the same time
Behavioural Decision;then you know that the one crossing must be red for 30 seconds and the same 30 seconds. and i donít know how orange behaves. does this one, does that one turn orange when that one is that the other one is red, i mean
Behavioural Decision;we should have entering points and exiting points.
Clarification;do they have to?
Clarification;in the four?
Clarification;is there a certain reason for you drawing this options of like roads or traffic signs to the right hand side of the window?
Clarification;is this how they set, did you mean, by adding car symbols?
Clarification;what do you mean?
Clarification;which other one
Clarification;yeah, which one starts, yeah exactly, which one is triggered first, thatís what you mean?
Clarification;yeah, you mean that we somehow connect them?
Clarification;you mean the signals of the same intersection
Clarification;you wouldnít provide some kind of element to draw intersections immediately but rather focus on drawing streets and then for like crossing streets we then have intersections that should be detected automatically?
Conciliate;no, i donít know, that doesnít matter.
Conciliate;yeah, for me it doesnít matter
Coordinate Group Process;ah no, this is not working
Coordinate Group Process;ah, ok, so i donít know why, at least we can both draw
Coordinate Group Process;ah, yes, ok, itís fine, so once again i will also try to draw something, ok?
Coordinate Group Process;and further we figure to, i mean we can delete it afterwards.
Coordinate Group Process;but ok, should we leave the main window as it is. i have it as a paper in my hand
Coordinate Group Process;first of should we both zoom out to the maximum so that we always see everything?
Coordinate Group Process;i donít think so
Coordinate Group Process;i think thatís everything to be said.
Coordinate Group Process;i think this should be the only issue right now
Coordinate Group Process;i thought i was drawing again, perhaps we need to activate the mouse again
Coordinate Group Process;mean first we can assign numbers here to be able to talk about it.
Coordinate Group Process;ok
Coordinate Group Process;ok
Coordinate Group Process;ok
Coordinate Group Process;ok, finger works
Coordinate Group Process;ok, perhaps, i need to read this bullet point c again to actual look what it says
Coordinate Group Process;ok, so where did we stop?
Coordinate Group Process;outside, oh yeah
Coordinate Group Process;perhaps, there are just some basic question in the beginning
Coordinate Group Process;so basically we could do first thing what was on the lefthand side, what i was trying to achieve here
Coordinate Group Process;so some streets again, delete that later
Coordinate Group Process;so thatís no, i think we didnít draw so much, so thatís no big deal
Coordinate Group Process;so what should we start with?
Coordinate Group Process;so what should we start with?
Coordinate Group Process;this is for demonstration purposes.
Coordinate Group Process;we can start right again.
Coordinate Group Process;we start all very again?
Coordinate Group Process;well, the question is, if it is not working, you would need to do the drawing stuff.
Coordinate Group Process;what should we try to get it working or?
Coordinate Group Process;yeah
Coordinate Group Process;yeah do you want to summarise?
Coordinate Group Process;yeah i see
Coordinate Group Process;yeah, i mean, perhaps you can just add something, if i forget something
Coordinate Group Process;yeah, no problem.
Coordinate Group Process;yeah?
Coordinate Group Process;yes
Disagree;and of course the, that i guess, that itís not something that we have to design
Disagree;but of course would increase the complexity of the
Disagree;i donít think so,
Disagree;i think so because you should be able to have, you should be able to have intersections with no sensors then the intersections lights should be able to change based on the input from these sensors, so then
Disagree;no
Disagree;no
Doubt;, i am not sure
Doubt;ah, ok because that was something i was just wondering about, whether we should
Doubt;am still not sure how to
Doubt;but how should that work
Doubt;but i am not sure, where
Doubt;but i donít know how to easily program that kind of behavior
Doubt;but i don't know that's also
Doubt;can both of them be orange at the same time for example?
Doubt;i am not sure
Doubt;i am not sure
Doubt;i am not sure how to deal with the wave her.
Doubt;i donít know
Doubt;i donít know
Doubt;i donít know how to design it
Doubt;i donít know,
Doubt;i donít know, 
Doubt;i donít know.
Doubt;perhaps this is not a very good idea to draw in this direction
Doubt;so i donít know
Doubt;the question is whether we, should they put the sensors wide away or whether we should do try to find a means brake without the sensors and see whether itís a, what we achieve there
Doubt;which would of course require us to be able to, i donít know, either
Doubt;yeah, i am not sure,
Elaborate; also we have it on the laptop screen
Elaborate;also before we draw again so first i can right now try to save the image
Explain and Clarify;from other intersections
Explain and Clarify;it depends on how we want the users to interact with,
Explain and Clarify;ok you mean to achieve the green
Explain and Clarify;ok, so we do not have like a circle or like a closed system of streets but
Explain and Clarify;so that one crossing does that one turn orange when they one going down to up when that one one turns red
Explain and Clarify;so you have a long road and each intersection will be green when the car arrives
Explain and Clarify;thatís, this was just how it is depicted by the, this was just a proposal for how it is depicted by the system
Explain and Clarify;with the green wave.
Functionality; if the user can press on a traffic light and then letís say 
Functionality;,
Functionality;1 and 3 are our active traffic lights at the moment and we realise that at 2 and 4 a car has reached the sensor in that area, then we could make both of them say ok, right now you need to wait, or basically you need to wait but 1 and 3 donít have a car in the waiting area so we put you on green and the other one to red, so wouldnít it just be basically like this so, we consider the other two which are relevant for the traffic light and both have no car and we have a car entering our ??? area or our sensor area then we simply switch the traffic lights
Functionality;a car spawner
Functionality;but that, yeah, i mean, thatís the thing, they will always work in pairs, it doesnít matter if it is 3 or 1, that have a car, just that itís, i mean north and south, or up and down
Functionality;i donít know, 10 cars per minute, or whatever way you want to define it then itís actually in this, in this certain interval it just produces new cars and shows new cars crossing the traffic lights, something like this
Functionality;i guess a common, atleast here in sweden is that the main road is always green if it doesnít detect anything coming from the crossing roads so the big road is always green but when thereís cars coming in from left or right it detects that and then it sets the main road to red so that they can join
Functionality;i mean depending on how it works, yeah, exactly, so do we have to prevent them to be both, they shouldnít be green at the same time, thatís an obvious one, but could they be orange at the same time but in different phases, one before it turns red and one before it turns green
Functionality;i mean it could default to spawning no cars and then you can set it to a frequence or something
Functionality;i mean should we only be able to spawn cars
Functionality;i mean two roads overlapping and it creates an intersection there, it could add a the traffic lights
Functionality;i think so because you should be able to have, you should be able to have intersections with no sensors then the intersections lights should be able to change based on the input from these sensors, so then
Functionality;if the user has to use the intersection symbol then we could definitely do it like this
Functionality;mean what you could do is just control how long each of them are green and then the other one is gone be red automatically so then you can say ok this one is going to be green for, i donít know, whatís normal, but 20 seconds and this one is going to be green for 30 seconds and then they just go back and forth
Functionality;now i think they should be able to set it. they should be able to describe the behaviour and you should we should allow for a variety of sequence and timing of schemas or schemes so i guess somehow we have to they should go automatically but you should be able to set the timing.
Functionality;push here green 
Functionality;so that we donít say, ok it turns red then immediately the next second the other one turns green
Functionality;so that we need to create everything and just let it execute or whether we do some kind of simulation and easily can interact with it and can change behavior or it.
Functionality;so yo click on it and then you set that are 10 cars here every 60 seconds or something and then you hit play and let it
Functionality;so you mean if the user uses the intersection symbol, then it would automatically create the traffic light in a specific way.
Functionality;that user can actually start the simulatio
Functionality;thatís for sure, the user can decide whether itís an intersection with sensors or without sensors, by the imaged one with a sensor would it be sufficient to have this type of logic part simplified version
Functionality;the user has to define it up front and just let it simulate without any changes or whether he should be able to start the simulation and then, if he decides to, notices there are not enough cars, wants to have 200 more, so that he can spawn new cars, while the simulation is being done
Functionality;then our system would need to detect this and put, i guess, switch this to, i donít know, orange or, i think itís a problem that you could draw, this problems my draw, something was wrong before, so we would probably need to change this to red light and then this to orange or green and this switching right.
Functionality;we probably also need some additional delays to make sure that not some,
Functionality;which spawns cars and this is like a sync where cars disappear
Functionality;yes, a minimap
Functionality;you can create new cars or define the number of cars
Functionality;you should be able to say how many cars per or something it should create
Functionality;you wouldnít provide some kind of element to draw intersections immediately but rather focus on drawing streets and then for like crossing streets we then have intersections that should be detected automatically?
Infer;because otherwise the other cars just need to wait until no more cars actually crossing the traffic light and we need to take this into account.
Infer;because otherwise this might result in a crash
Infer;because then this might result in an accident
Infer;if we have multiple intersections and then of course
Infer;o maybe i mean, thatís the thing, you just have to draw a road, because all of them should have traffic lights
Infer;so basically 
Infer;so i mean 
Infer;so maybe 
Infer;so that is i mean the easiest i guess
Infer;so then you have an intersection 
Infer;so there is no undo
Infer;so we can see what we 
Infer;so we have 
Infer;use the road symbol and also draw intersections like this then of course we would need to allow him to draw traffic light symbols in addition to that
Inform; also we have it on the laptop screen
Inform; am trying to remember how thatís in real traffic
Inform; because basically i mean, you could basically finish the 
Inform; because with the difficulties in the offset itís a bit problematic to draw this
Inform;also before we draw again so first i can right now try to save the image
Inform;another question is: which way the user can put a car onto the lane, as then there might be different starting points where cars can
Inform;at the start of the road you can create new cars or define the number of cars, whether they want to, changing it during the simulation
Inform;because for some reason i thought that by clicking the select button and selecting a part i would be able to move this selected part to some other place in the
Inform;because i am not sure whether 
Inform;because i have basically forgot what was written 
Inform;because then it would be interesting to have like roads with the turning lanes and stuff and see how that affects the flow
Inform;because then you can have a green wave for example
Inform;because there is quite a lot of information we have to present somehow
Inform;because we need a reference point.
Inform;but i think we need for, do we need this for one intersection
Inform;but that, yeah, i mean, thatís the thing, they will always work in pairs, it doesnít matter if it is 3 or 1, that have a car, just that itís, i mean north and south, or up and down
Inform;erhaps we have somewhat, five seconds orange, 30 seconds green
Inform;from other intersections
Inform;i am thinking maybe we should have that in,
Inform;i donít know, 10 cars per minute, or whatever way you want to define it then itís actually in this, in this certain interval it just produces new cars and shows new cars crossing the traffic lights, something like this
Inform;i guess a common, atleast here in sweden is that the main road is always green if it doesnít detect anything coming from the crossing roads so the big road is always green but when thereís cars coming in from left or right it detects that and then it sets the main road to red so that they can join
Inform;i guess we should have a play button for the simulation and when you hit that one, it starts with the one that is marked
Inform;i mean if  you should be able to create like green waves and stuff.
Inform;i mean it would be more fun to have turning
Inform;i mean must still identify it as an intersection 
Inform;i mean so every start of a road that has just starting is, i guess an entry point then and then you can set it on these, so here
Inform;i think i read it somewhere, letís just assume that it was written somewhere
Inform;i think i would actually, like something like this that you can put some points on this and i donít know, a car spawner or whatever and say click on it and the you say another one, another one, another one so that the user can basically decide, where to put it and create as many cars as he likes to
Inform;i think perhaps we can 
Inform;i think the more interesting and the more challenging part is behavior of the traffic lights
Inform;i would like this to be an intersection automatically
Inform;it depends on how we want the users to interact with,
Inform;letís see, combinations of individual signals should not be
Inform;maybe itís enough to set those
Inform;maybe we have a delay where nothing happens and then it just goes through the flow here and when that one is done it jumps to the up and down again, because as you said, up and down and left and right will be the same, right?
Inform;mean depending on how it works, yeah, exactly, so do we have to prevent them to be both, they shouldnít be green at the same time, thatís an obvious one, but could they be orange at the same time but in different phases, one before it turns red and one before it turns green.
Inform;mean the traffic lights look good now, i think
Inform;mean what you could do is just control how long each of them are green and then the other one is gone be red automatically so then you can say ok this one is going to be green for, i donít know, whatís normal, but 20 seconds and this one is going to be green for 30 seconds and then they just go back and forth
Inform;mean, this one turning red, that one that we were talking about, could trigger the flow in this one
Inform;o maybe it should be, only enters at end of roads somewhere
Inform;ok itís a bad idea to arrange it according to the direction of the lane
Inform;ok you mean to achieve the green
Inform;ok, so we do not have like a circle or like a closed system of streets but
Inform;or should we just say here, here you just spawn cars, oh no, another way, here and here and here  and here
Inform;perhaps we could draw some simple examples of what it could look like.
Inform;so i am thinking, how to represent the sequence because if you have it like that you can have like a box here or somewhere else which says, ok, this sequence is triggered by signal two becoming green.
Inform;so i think perhaps we can just focus on the traffic light and the description of the behavior before we draw anything again
Inform;so i think, whatís possible, correct me if you disagree, it might be possible that there is no car on lane 1 and there are cars on lane 3, so just because no cars one lane 1 does mean that you can turn traffic light 2 to green, because if a car is at 3 then there might be an accident by this.
Inform;so in this case it is like in 1 has no, 1 no car and three no car, so you can turn 2 and 4, i donít know, something like this.
Inform;so once again before we can probably, or how is it done? we need to consider those, both traffic lights again so, so this one and this one, another simplified version
Inform;so that one crossing does that one turn orange when they one going down to up when that one one turns red
Inform;so the question is how they should interact with the traffic lights, i guess.
Inform;so the question, we gonna have to think about when traffic light are turning orange
Inform;so then i mean if you set the one going up and down, down and up, to be green for 30 seconds, orange for 10 then you know that the other one gonna be red for at least 40 if i remember the numbers i used.
Inform;so this should be easy the main question here is i guess
Inform;so we do not need to, the user doesnít need to draw a new kind of symbol as similar to the net but itís
Inform;so we need to find a way to, for the user to describe the behavior
Inform;so yo click on it and then you set that
Inform;so you have a long road and each intersection will be green when the car arrives
Inform;so, yeah, some way of indicating where it will start
Inform;t they could just cross the traffic lights and also next to them
Inform;that you define it in the user interface if you if you describe the behavior, perhaps like, i donít know. i mean it may just probably not, perhaps not a main for reference
Inform;thatís, this was just how it is depicted by the, this was just a proposal for how it is depicted by the system
Inform;the last sentence of the fourth point
Inform;the question is whether
Inform;the question is whether we could give this to our advantage
Inform;then letís say that maybe there is a delay before the other starts it sequence being orange and then
Inform;then our system would need to detect this and put, i guess, switch this to, i donít know, orange or, i think itís a problem that you could draw, this problems my draw, something was wrong before, so we would probably need to change this to red light and then this to orange or green and this switching right.
Inform;then you can say that ok this sequence is triggered by this signal turning green for example so when this other turns green then the sequence will go and then you can have
Inform;we could actually draw some kind of car symbol there
Inform;we just have to, like one traffic light at the beginning, something like this. so then we know for sure that the first car can drive up here, so some other car can also for 35 seconds at least.
Inform;we need to assume some kind of absolute time
Inform;we need to make sure that the traffic light to the right
Inform;we need to make sure that this cannot happen.
Inform;we say 45 and then i donít know, maybe we set orange afterwards as well, so this is that one that this, that one we talked about first, the one going down and up, when that one is red, this flow triggers, so it just goes back and forth and then maybe as you said
Inform;with the green wave.
Inform;yeah, main or start or whatever
Inform;yeah, so maybe we should draw it a little bit bigger, i mean because there is quite a lot of information we have to present somehow.
Inform;yeah, so this should be always be shown on the bottom in this way here.
Inform;yes, a minimap
Inform;you should be able to say how many cars per or something it should create
Information;do we have to do something
Justify; because basically i mean, you could basically finish the 
Justify; because with the difficulties in the offset itís a bit problematic to draw this
Justify;because for some reason i thought that by clicking the select button and selecting a part i would be able to move this selected part to some other place in the
Justify;because i am not sure whether 
Justify;because i have basically forgot what was written 
Justify;because then it would be interesting to have like roads with the turning lanes and stuff and see how that affects the flow
Justify;because then you can have a green wave for example
Justify;because there is quite a lot of information we have to present somehow
Justify;because we need a reference point.
Justify;so then i mean if you set the one going up and down, down and up, to be green for 30 seconds, orange for 10 then you know that the other one gonna be red for at least 40 if i remember the numbers i used.
Justify;the last sentence of the fourth point
Lead;another question is: which way the user can put a car onto the lane, as then there might be different starting points where cars can
Lead;i mean if  you should be able to create like green waves and stuff.
Lead;i mean must still identify it as an intersection 
Lead;i think i read it somewhere, letís just assume that it was written somewhere
Lead;letís see, combinations of individual signals should not be
Lead;mean what you could do is just control how long each of them are green and then the other one is gone be red automatically so then you can say ok this one is going to be green for, i donít know, whatís normal, but 20 seconds and this one is going to be green for 30 seconds and then they just go back and forth
Lead;perhaps we could draw some simple examples of what it could look like.
Lead;so the question is how they should interact with the traffic lights, i guess.
Lead;so the question, we gonna have to think about when traffic light are turning orange
Lead;so this should be easy the main question here is i guess
Lead;so we need to find a way to, for the user to describe the behavior
Lead;the question is whether
Lead;the question is whether we could give this to our advantage
Lead;we need to assume some kind of absolute time
Lead;we need to make sure that the traffic light to the right
Lead;we need to make sure that this cannot happen.
Lead;yeah, so maybe we should draw it a little bit bigger, i mean because there is quite a lot of information we have to present somehow.
Lead;yeah, so this should be always be shown on the bottom in this way here.
Maintenance;alright?
Maintenance;because orange is both, preparing to start, well how does it work, and then it is also hinting that soon it will be red, right?
Maintenance;but do you mean like this?
Maintenance;but they will always be the same, right?
Maintenance;can you remember, did the task description say something concerning this
Maintenance;did you hear rodi?
Maintenance;did you turn of the screen recording?
Maintenance;do you get what i mean?
Maintenance;i am sorry for this ugly appearance
Maintenance;i was thinking if we should have triggers as you said i mean of the signals.
Maintenance;is it right?
Maintenance;no, no go ahead.
Maintenance;ok?
Maintenance;or what do you think?
Maintenance;perhaps you can do the intersections
Maintenance;right
Maintenance;right?
Maintenance;right?
Maintenance;shall i give it a try?
Maintenance;should be able to set that one?
Maintenance;so i am sorry for that
Maintenance;so we keep that?
Maintenance;so you mean if the user uses the intersection symbol, then it would automatically create the traffic light in a specific way.
Maintenance;sorry
Maintenance;sorry
Maintenance;ulation, i mean, letís just assume that, to safe some complicity that we will start with, that we only have this simple intersection and we start the simulation and this car makes this and there is no car, it would actually start with a green fix at this traffic light, right?
Maintenance;with the sensors or?
Maintenance;with this slidebar at the bottom, or so something like this
Maintenance;you know what i mean?
